video_name,signer,class,label,split,view,landmarks_path,landmarks_177_path,frames,features_per_frame
s0013_f_w001370,s0013,Happy,17,train,front,landmarks/s0013/Happy/s0013_f_w001370/landmarks.npy,landmarks/s0013/Happy/s0013_f_w001370/landmarks_177.npy,150,177
s0018_f_w001370,s0018,Happy,17,train,front,landmarks/s0018/Happy/s0018_f_w001370/landmarks.npy,landmarks/s0018/Happy/s0018_f_w001370/landmarks_177.npy,180,177
s0001_f_w001590,s0001,Hello,18,train,front,landmarks/s0001/Hello/s0001_f_w001590/landmarks.npy,landmarks/s0001/Hello/s0001_f_w001590/landmarks_177.npy,180,177
s0002_f_w001590,s0002,Hello,18,train,front,landmarks/s0002/Hello/s0002_f_w001590/landmarks.npy,landmarks/s0002/Hello/s0002_f_w001590/landmarks_177.npy,180,177
s0005_f_w001590,s0005,Hello,18,train,front,landmarks/s0005/Hello/s0005_f_w001590/landmarks.npy,landmarks/s0005/Hello/s0005_f_w001590/landmarks_177.npy,180,177
s0007_f_w001590,s0007,Hello,18,train,front,landmarks/s0007/Hello/s0007_f_w001590/landmarks.npy,landmarks/s0007/Hello/s0007_f_w001590/landmarks_177.npy,210,177
s0008_f_w001590,s0008,Hello,18,train,front,landmarks/s0008/Hello/s0008_f_w001590/landmarks.npy,landmarks/s0008/Hello/s0008_f_w001590/landmarks_177.npy,180,177
s0009_f_w001590,s0009,Hello,18,train,front,landmarks/s0009/Hello/s0009_f_w001590/landmarks.npy,landmarks/s0009/Hello/s0009_f_w001590/landmarks_177.npy,180,177
s0011_f_w001590,s0011,Hello,18,train,front,landmarks/s0011/Hello/s0011_f_w001590/landmarks.npy,landmarks/s0011/Hello/s0011_f_w001590/landmarks_177.npy,120,177
s0012_f_w001590,s0012,Hello,18,train,front,landmarks/s0012/Hello/s0012_f_w001590/landmarks.npy,landmarks/s0012/Hello/s0012_f_w001590/landmarks_177.npy,150,177
s0013_f_w001590,s0013,Hello,18,train,front,landmarks/s0013/Hello/s0013_f_w001590/landmarks.npy,landmarks/s0013/Hello/s0013_f_w001590/landmarks_177.npy,120,177
s0018_f_w001590,s0018,Hello,18,train,front,landmarks/s0018/Hello/s0018_f_w001590/landmarks.npy,landmarks/s0018/Hello/s0018_f_w001590/landmarks_177.npy,180,177
s0001_f_w000056,s0001,Help [VEB],19,train,front,landmarks/s0001/Help [VEB]/s0001_f_w000056/landmarks.npy,landmarks/s0001/Help [VEB]/s0001_f_w000056/landmarks_177.npy,210,177
s0002_f_w000056,s0002,Help [VEB],19,train,front,landmarks/s0002/Help [VEB]/s0002_f_w000056/landmarks.npy,landmarks/s0002/Help [VEB]/s0002_f_w000056/landmarks_177.npy,240,177
s0005_f_w000056,s0005,Help [VEB],19,train,front,landmarks/s0005/Help [VEB]/s0005_f_w000056/landmarks.npy,landmarks/s0005/Help [VEB]/s0005_f_w000056/landmarks_177.npy,210,177
s0007_f_w000056,s0007,Help [VEB],19,train,front,landmarks/s0007/Help [VEB]/s0007_f_w000056/landmarks.npy,landmarks/s0007/Help [VEB]/s0007_f_w000056/landmarks_177.npy,210,177
s0008_f_w000056,s0008,Help [VEB],19,train,front,landmarks/s0008/Help [VEB]/s0008_f_w000056/landmarks.npy,landmarks/s0008/Help [VEB]/s0008_f_w000056/landmarks_177.npy,150,177
s0009_f_w000056,s0009,Help [VEB],19,train,front,landmarks/s0009/Help [VEB]/s0009_f_w000056/landmarks.npy,landmarks/s0009/Help [VEB]/s0009_f_w000056/landmarks_177.npy,180,177
s0011_f_w000056,s0011,Help [VEB],19,train,front,landmarks/s0011/Help [VEB]/s0011_f_w000056/landmarks.npy,landmarks/s0011/Help [VEB]/s0011_f_w000056/landmarks_177.npy,150,177
s0012_f_w000056,s0012,Help [VEB],19,train,front,landmarks/s0012/Help [VEB]/s0012_f_w000056/landmarks.npy,landmarks/s0012/Help [VEB]/s0012_f_w000056/landmarks_177.npy,180,177
s0013_f_w000056,s0013,Help [VEB],19,train,front,landmarks/s0013/Help [VEB]/s0013_f_w000056/landmarks.npy,landmarks/s0013/Help [VEB]/s0013_f_w000056/landmarks_177.npy,180,177
s0018_f_w000056,s0018,Help [VEB],19,train,front,landmarks/s0018/Help [VEB]/s0018_f_w000056/landmarks.npy,landmarks/s0018/Help [VEB]/s0018_f_w000056/landmarks_177.npy,240,177
s0001_f_w001638,s0001,Home/House,20,train,front,landmarks/s0001/Home_House/s0001_f_w001638/landmarks.npy,landmarks/s0001/Home_House/s0001_f_w001638/landmarks_177.npy,180,177
s0002_f_w001638,s0002,Home/House,20,train,front,landmarks/s0002/Home_House/s0002_f_w001638/landmarks.npy,landmarks/s0002/Home_House/s0002_f_w001638/landmarks_177.npy,180,177
s0005_f_w001638,s0005,Home/House,20,train,front,landmarks/s0005/Home_House/s0005_f_w001638/landmarks.npy,landmarks/s0005/Home_House/s0005_f_w001638/landmarks_177.npy,180,177
s0007_f_w001638,s0007,Home/House,20,train,front,landmarks/s0007/Home_House/s0007_f_w001638/landmarks.npy,landmarks/s0007/Home_House/s0007_f_w001638/landmarks_177.npy,210,177
s0008_f_w001638,s0008,Home/House,20,train,front,landmarks/s0008/Home_House/s0008_f_w001638/landmarks.npy,landmarks/s0008/Home_House/s0008_f_w001638/landmarks_177.npy,180,177
s0009_f_w001638,s0009,Home/House,20,train,front,landmarks/s0009/Home_House/s0009_f_w001638/landmarks.npy,landmarks/s0009/Home_House/s0009_f_w001638/landmarks_177.npy,180,177
s0011_f_w001638,s0011,Home/House,20,train,front,landmarks/s0011/Home_House/s0011_f_w001638/landmarks.npy,landmarks/s0011/Home_House/s0011_f_w001638/landmarks_177.npy,150,177
s0012_f_w001638,s0012,Home/House,20,train,front,landmarks/s0012/Home_House/s0012_f_w001638/landmarks.npy,landmarks/s0012/Home_House/s0012_f_w001638/landmarks_177.npy,150,177
s0013_f_w001638,s0013,Home/House,20,train,front,landmarks/s0013/Home_House/s0013_f_w001638/landmarks.npy,landmarks/s0013/Home_House/s0013_f_w001638/landmarks_177.npy,150,177
s0018_f_w001638,s0018,Home/House,20,train,front,landmarks/s0018/Home_House/s0018_f_w001638/landmarks.npy,landmarks/s0018/Home_House/s0018_f_w001638/landmarks_177.npy,180,177
s0001_f_w000668,s0001,Hospital,21,train,front,landmarks/s0001/Hospital/s0001_f_w000668/landmarks.npy,landmarks/s0001/Hospital/s0001_f_w000668/landmarks_177.npy,210,177
s0002_f_w000668,s0002,Hospital,21,train,front,landmarks/s0002/Hospital/s0002_f_w000668/landmarks.npy,landmarks/s0002/Hospital/s0002_f_w000668/landmarks_177.npy,210,177
s0005_f_w000668,s0005,Hospital,21,train,front,landmarks/s0005/Hospital/s0005_f_w000668/landmarks.npy,landmarks/s0005/Hospital/s0005_f_w000668/landmarks_177.npy,270,177
s0007_f_w000668,s0007,Hospital,21,train,front,landmarks/s0007/Hospital/s0007_f_w000668/landmarks.npy,landmarks/s0007/Hospital/s0007_f_w000668/landmarks_177.npy,240,177
s0008_f_w000668,s0008,Hospital,21,train,front,landmarks/s0008/Hospital/s0008_f_w000668/landmarks.npy,landmarks/s0008/Hospital/s0008_f_w000668/landmarks_177.npy,240,177
s0009_f_w000668,s0009,Hospital,21,train,front,landmarks/s0009/Hospital/s0009_f_w000668/landmarks.npy,landmarks/s0009/Hospital/s0009_f_w000668/landmarks_177.npy,240,177
s0011_f_w000668,s0011,Hospital,21,train,front,landmarks/s0011/Hospital/s0011_f_w000668/landmarks.npy,landmarks/s0011/Hospital/s0011_f_w000668/landmarks_177.npy,210,177
s0012_f_w000668,s0012,Hospital,21,train,front,landmarks/s0012/Hospital/s0012_f_w000668/landmarks.npy,landmarks/s0012/Hospital/s0012_f_w000668/landmarks_177.npy,240,177
s0013_f_w000668,s0013,Hospital,21,train,front,landmarks/s0013/Hospital/s0013_f_w000668/landmarks.npy,landmarks/s0013/Hospital/s0013_f_w000668/landmarks_177.npy,270,177
s0018_f_w000668,s0018,Hospital,21,train,front,landmarks/s0018/Hospital/s0018_f_w000668/landmarks.npy,landmarks/s0018/Hospital/s0018_f_w000668/landmarks_177.npy,240,177
s0001_f_w001036,s0001,How,22,train,front,landmarks/s0001/How/s0001_f_w001036/landmarks.npy,landmarks/s0001/How/s0001_f_w001036/landmarks_177.npy,150,177
s0002_f_w001036,s0002,How,22,train,front,landmarks/s0002/How/s0002_f_w001036/landmarks.npy,landmarks/s0002/How/s0002_f_w001036/landmarks_177.npy,180,177
s0005_f_w001036,s0005,How,22,train,front,landmarks/s0005/How/s0005_f_w001036/landmarks.npy,landmarks/s0005/How/s0005_f_w001036/landmarks_177.npy,150,177
s0007_f_w001036,s0007,How,22,train,front,landmarks/s0007/How/s0007_f_w001036/landmarks.npy,landmarks/s0007/How/s0007_f_w001036/landmarks_177.npy,210,177
s0008_f_w001036,s0008,How,22,train,front,landmarks/s0008/How/s0008_f_w001036/landmarks.npy,landmarks/s0008/How/s0008_f_w001036/landmarks_177.npy,180,177
s0009_f_w001036,s0009,How,22,train,front,landmarks/s0009/How/s0009_f_w001036/landmarks.npy,landmarks/s0009/How/s0009_f_w001036/landmarks_177.npy,180,177
s0011_f_w001036,s0011,How,22,train,front,landmarks/s0011/How/s0011_f_w001036/landmarks.npy,landmarks/s0011/How/s0011_f_w001036/landmarks_177.npy,120,177
s0012_f_w001036,s0012,How,22,train,front,landmarks/s0012/How/s0012_f_w001036/landmarks.npy,landmarks/s0012/How/s0012_f_w001036/landmarks_177.npy,150,177
s0013_f_w001036,s0013,How,22,train,front,landmarks/s0013/How/s0013_f_w001036/landmarks.npy,landmarks/s0013/How/s0013_f_w001036/landmarks_177.npy,150,177
s0018_f_w001036,s0018,How,22,train,front,landmarks/s0018/How/s0018_f_w001036/landmarks.npy,landmarks/s0018/How/s0018_f_w001036/landmarks_177.npy,150,177
s0001_f_w001643,s0001,Left (Side)/Left (Hand),23,train,front,landmarks/s0001/Left (Side)_Left (Hand)/s0001_f_w001643/landmarks.npy,landmarks/s0001/Left (Side)_Left (Hand)/s0001_f_w001643/landmarks_177.npy,180,177
s0002_f_w001643,s0002,Left (Side)/Left (Hand),23,train,front,landmarks/s0002/Left (Side)_Left (Hand)/s0002_f_w001643/landmarks.npy,landmarks/s0002/Left (Side)_Left (Hand)/s0002_f_w001643/landmarks_177.npy,180,177
s0005_f_w001643,s0005,Left (Side)/Left (Hand),23,train,front,landmarks/s0005/Left (Side)_Left (Hand)/s0005_f_w001643/landmarks.npy,landmarks/s0005/Left (Side)_Left (Hand)/s0005_f_w001643/landmarks_177.npy,210,177
s0007_f_w001643,s0007,Left (Side)/Left (Hand),23,train,front,landmarks/s0007/Left (Side)_Left (Hand)/s0007_f_w001643/landmarks.npy,landmarks/s0007/Left (Side)_Left (Hand)/s0007_f_w001643/landmarks_177.npy,210,177
s0008_f_w001643,s0008,Left (Side)/Left (Hand),23,train,front,landmarks/s0008/Left (Side)_Left (Hand)/s0008_f_w001643/landmarks.npy,landmarks/s0008/Left (Side)_Left (Hand)/s0008_f_w001643/landmarks_177.npy,210,177
s0009_f_w001643,s0009,Left (Side)/Left (Hand),23,train,front,landmarks/s0009/Left (Side)_Left (Hand)/s0009_f_w001643/landmarks.npy,landmarks/s0009/Left (Side)_Left (Hand)/s0009_f_w001643/landmarks_177.npy,180,177
s0011_f_w001643,s0011,Left (Side)/Left (Hand),23,train,front,landmarks/s0011/Left (Side)_Left (Hand)/s0011_f_w001643/landmarks.npy,landmarks/s0011/Left (Side)_Left (Hand)/s0011_f_w001643/landmarks_177.npy,180,177
s0012_f_w001643,s0012,Left (Side)/Left (Hand),23,train,front,landmarks/s0012/Left (Side)_Left (Hand)/s0012_f_w001643/landmarks.npy,landmarks/s0012/Left (Side)_Left (Hand)/s0012_f_w001643/landmarks_177.npy,150,177
s0013_f_w001643,s0013,Left (Side)/Left (Hand),23,train,front,landmarks/s0013/Left (Side)_Left (Hand)/s0013_f_w001643/landmarks.npy,landmarks/s0013/Left (Side)_Left (Hand)/s0013_f_w001643/landmarks_177.npy,150,177
s0018_f_w001643,s0018,Left (Side)/Left (Hand),23,train,front,landmarks/s0018/Left (Side)_Left (Hand)/s0018_f_w001643/landmarks.npy,landmarks/s0018/Left (Side)_Left (Hand)/s0018_f_w001643/landmarks_177.npy,180,177
s0001_f_w000392,s0001,Money,24,train,front,landmarks/s0001/Money/s0001_f_w000392/landmarks.npy,landmarks/s0001/Money/s0001_f_w000392/landmarks_177.npy,180,177
s0002_f_w000392,s0002,Money,24,train,front,landmarks/s0002/Money/s0002_f_w000392/landmarks.npy,landmarks/s0002/Money/s0002_f_w000392/landmarks_177.npy,240,177
s0005_f_w000392,s0005,Money,24,train,front,landmarks/s0005/Money/s0005_f_w000392/landmarks.npy,landmarks/s0005/Money/s0005_f_w000392/landmarks_177.npy,180,177
s0007_f_w000392,s0007,Money,24,train,front,landmarks/s0007/Money/s0007_f_w000392/landmarks.npy,landmarks/s0007/Money/s0007_f_w000392/landmarks_177.npy,210,177
s0008_f_w000392,s0008,Money,24,train,front,landmarks/s0008/Money/s0008_f_w000392/landmarks.npy,landmarks/s0008/Money/s0008_f_w000392/landmarks_177.npy,180,177
s0009_f_w000392,s0009,Money,24,train,front,landmarks/s0009/Money/s0009_f_w000392/landmarks.npy,landmarks/s0009/Money/s0009_f_w000392/landmarks_177.npy,180,177
s0011_f_w000392,s0011,Money,24,train,front,landmarks/s0011/Money/s0011_f_w000392/landmarks.npy,landmarks/s0011/Money/s0011_f_w000392/landmarks_177.npy,120,177
s0012_f_w000392,s0012,Money,24,train,front,landmarks/s0012/Money/s0012_f_w000392/landmarks.npy,landmarks/s0012/Money/s0012_f_w000392/landmarks_177.npy,150,177
s0013_f_w000392,s0013,Money,24,train,front,landmarks/s0013/Money/s0013_f_w000392/landmarks.npy,landmarks/s0013/Money/s0013_f_w000392/landmarks_177.npy,150,177
s0018_f_w000392,s0018,Money,24,train,front,landmarks/s0018/Money/s0018_f_w000392/landmarks.npy,landmarks/s0018/Money/s0018_f_w000392/landmarks_177.npy,150,177
s0001_f_w000362,s0001,Morning,25,train,front,landmarks/s0001/Morning/s0001_f_w000362/landmarks.npy,landmarks/s0001/Morning/s0001_f_w000362/landmarks_177.npy,180,177
s0002_f_w000362,s0002,Morning,25,train,front,landmarks/s0002/Morning/s0002_f_w000362/landmarks.npy,landmarks/s0002/Morning/s0002_f_w000362/landmarks_177.npy,210,177
s0005_f_w000362,s0005,Morning,25,train,front,landmarks/s0005/Morning/s0005_f_w000362/landmarks.npy,landmarks/s0005/Morning/s0005_f_w000362/landmarks_177.npy,210,177
s0007_f_w000362,s0007,Morning,25,train,front,landmarks/s0007/Morning/s0007_f_w000362/landmarks.npy,landmarks/s0007/Morning/s0007_f_w000362/landmarks_177.npy,210,177
s0008_f_w000362,s0008,Morning,25,train,front,landmarks/s0008/Morning/s0008_f_w000362/landmarks.npy,landmarks/s0008/Morning/s0008_f_w000362/landmarks_177.npy,180,177
s0009_f_w000362,s0009,Morning,25,train,front,landmarks/s0009/Morning/s0009_f_w000362/landmarks.npy,landmarks/s0009/Morning/s0009_f_w000362/landmarks_177.npy,150,177
s0011_f_w000362,s0011,Morning,25,train,front,landmarks/s0011/Morning/s0011_f_w000362/landmarks.npy,landmarks/s0011/Morning/s0011_f_w000362/landmarks_177.npy,150,177
s0012_f_w000362,s0012,Morning,25,train,front,landmarks/s0012/Morning/s0012_f_w000362/landmarks.npy,landmarks/s0012/Morning/s0012_f_w000362/landmarks_177.npy,150,177
s0013_f_w000362,s0013,Morning,25,train,front,landmarks/s0013/Morning/s0013_f_w000362/landmarks.npy,landmarks/s0013/Morning/s0013_f_w000362/landmarks_177.npy,180,177
s0018_f_w000362,s0018,Morning,25,train,front,landmarks/s0018/Morning/s0018_f_w000362/landmarks.npy,landmarks/s0018/Morning/s0018_f_w000362/landmarks_177.npy,180,177
s0001_f_w000023,s0001,Mother,26,train,front,landmarks/s0001/Mother/s0001_f_w000023/landmarks.npy,landmarks/s0001/Mother/s0001_f_w000023/landmarks_177.npy,180,177
s0002_f_w000023,s0002,Mother,26,train,front,landmarks/s0002/Mother/s0002_f_w000023/landmarks.npy,landmarks/s0002/Mother/s0002_f_w000023/landmarks_177.npy,210,177
s0005_f_w000023,s0005,Mother,26,train,front,landmarks/s0005/Mother/s0005_f_w000023/landmarks.npy,landmarks/s0005/Mother/s0005_f_w000023/landmarks_177.npy,180,177
s0007_f_w000023,s0007,Mother,26,train,front,landmarks/s0007/Mother/s0007_f_w000023/landmarks.npy,landmarks/s0007/Mother/s0007_f_w000023/landmarks_177.npy,210,177
s0008_f_w000023,s0008,Mother,26,train,front,landmarks/s0008/Mother/s0008_f_w000023/landmarks.npy,landmarks/s0008/Mother/s0008_f_w000023/landmarks_177.npy,210,177
s0009_f_w000023,s0009,Mother,26,train,front,landmarks/s0009/Mother/s0009_f_w000023/landmarks.npy,landmarks/s0009/Mother/s0009_f_w000023/landmarks_177.npy,180,177
s0011_f_w000023,s0011,Mother,26,train,front,landmarks/s0011/Mother/s0011_f_w000023/landmarks.npy,landmarks/s0011/Mother/s0011_f_w000023/landmarks_177.npy,150,177
s0012_f_w000023,s0012,Mother,26,train,front,landmarks/s0012/Mother/s0012_f_w000023/landmarks.npy,landmarks/s0012/Mother/s0012_f_w000023/landmarks_177.npy,180,177
s0013_f_w000023,s0013,Mother,26,train,front,landmarks/s0013/Mother/s0013_f_w000023/landmarks.npy,landmarks/s0013/Mother/s0013_f_w000023/landmarks_177.npy,180,177
s0018_f_w000023,s0018,Mother,26,train,front,landmarks/s0018/Mother/s0018_f_w000023/landmarks.npy,landmarks/s0018/Mother/s0018_f_w000023/landmarks_177.npy,210,177
s0001_f_w001025,s0001,Near,27,train,front,landmarks/s0001/Near/s0001_f_w001025/landmarks.npy,landmarks/s0001/Near/s0001_f_w001025/landmarks_177.npy,180,177
s0002_f_w001025,s0002,Near,27,train,front,landmarks/s0002/Near/s0002_f_w001025/landmarks.npy,landmarks/s0002/Near/s0002_f_w001025/landmarks_177.npy,180,177
s0005_f_w001025,s0005,Near,27,train,front,landmarks/s0005/Near/s0005_f_w001025/landmarks.npy,landmarks/s0005/Near/s0005_f_w001025/landmarks_177.npy,180,177
s0007_f_w001025,s0007,Near,27,train,front,landmarks/s0007/Near/s0007_f_w001025/landmarks.npy,landmarks/s0007/Near/s0007_f_w001025/landmarks_177.npy,210,177
s0008_f_w001025,s0008,Near,27,train,front,landmarks/s0008/Near/s0008_f_w001025/landmarks.npy,landmarks/s0008/Near/s0008_f_w001025/landmarks_177.npy,150,177
s0009_f_w001025,s0009,Near,27,train,front,landmarks/s0009/Near/s0009_f_w001025/landmarks.npy,landmarks/s0009/Near/s0009_f_w001025/landmarks_177.npy,150,177
s0011_f_w001025,s0011,Near,27,train,front,landmarks/s0011/Near/s0011_f_w001025/landmarks.npy,landmarks/s0011/Near/s0011_f_w001025/landmarks_177.npy,150,177
s0012_f_w001025,s0012,Near,27,train,front,landmarks/s0012/Near/s0012_f_w001025/landmarks.npy,landmarks/s0012/Near/s0012_f_w001025/landmarks_177.npy,150,177
s0013_f_w001025,s0013,Near,27,train,front,landmarks/s0013/Near/s0013_f_w001025/landmarks.npy,landmarks/s0013/Near/s0013_f_w001025/landmarks_177.npy,150,177
s0018_f_w001025,s0018,Near,27,train,front,landmarks/s0018/Near/s0018_f_w001025/landmarks.npy,landmarks/s0018/Near/s0018_f_w001025/landmarks_177.npy,210,177
s0001_f_w000365,s0001,Night,28,train,front,landmarks/s0001/Night/s0001_f_w000365/landmarks.npy,landmarks/s0001/Night/s0001_f_w000365/landmarks_177.npy,150,177
s0002_f_w000365,s0002,Night,28,train,front,landmarks/s0002/Night/s0002_f_w000365/landmarks.npy,landmarks/s0002/Night/s0002_f_w000365/landmarks_177.npy,210,177
s0005_f_w000365,s0005,Night,28,train,front,landmarks/s0005/Night/s0005_f_w000365/landmarks.npy,landmarks/s0005/Night/s0005_f_w000365/landmarks_177.npy,180,177
s0007_f_w000365,s0007,Night,28,train,front,landmarks/s0007/Night/s0007_f_w000365/landmarks.npy,landmarks/s0007/Night/s0007_f_w000365/landmarks_177.npy,210,177
s0008_f_w000365,s0008,Night,28,train,front,landmarks/s0008/Night/s0008_f_w000365/landmarks.npy,landmarks/s0008/Night/s0008_f_w000365/landmarks_177.npy,180,177
s0009_f_w000365,s0009,Night,28,train,front,landmarks/s0009/Night/s0009_f_w000365/landmarks.npy,landmarks/s0009/Night/s0009_f_w000365/landmarks_177.npy,150,177
s0011_f_w000365,s0011,Night,28,train,front,landmarks/s0011/Night/s0011_f_w000365/landmarks.npy,landmarks/s0011/Night/s0011_f_w000365/landmarks_177.npy,150,177
s0012_f_w000365,s0012,Night,28,train,front,landmarks/s0012/Night/s0012_f_w000365/landmarks.npy,landmarks/s0012/Night/s0012_f_w000365/landmarks_177.npy,150,177
s0013_f_w000365,s0013,Night,28,train,front,landmarks/s0013/Night/s0013_f_w000365/landmarks.npy,landmarks/s0013/Night/s0013_f_w000365/landmarks_177.npy,180,177
s0018_f_w000365,s0018,Night,28,train,front,landmarks/s0018/Night/s0018_f_w000365/landmarks.npy,landmarks/s0018/Night/s0018_f_w000365/landmarks_177.npy,180,177
s0001_f_w001577,s0001,No,29,train,front,landmarks/s0001/No/s0001_f_w001577/landmarks.npy,landmarks/s0001/No/s0001_f_w001577/landmarks_177.npy,180,177
s0002_f_w001577,s0002,No,29,train,front,landmarks/s0002/No/s0002_f_w001577/landmarks.npy,landmarks/s0002/No/s0002_f_w001577/landmarks_177.npy,180,177
s0005_f_w001577,s0005,No,29,train,front,landmarks/s0005/No/s0005_f_w001577/landmarks.npy,landmarks/s0005/No/s0005_f_w001577/landmarks_177.npy,210,177
s0007_f_w001577,s0007,No,29,train,front,landmarks/s0007/No/s0007_f_w001577/landmarks.npy,landmarks/s0007/No/s0007_f_w001577/landmarks_177.npy,180,177
s0008_f_w001577,s0008,No,29,train,front,landmarks/s0008/No/s0008_f_w001577/landmarks.npy,landmarks/s0008/No/s0008_f_w001577/landmarks_177.npy,180,177
s0009_f_w001577,s0009,No,29,train,front,landmarks/s0009/No/s0009_f_w001577/landmarks.npy,landmarks/s0009/No/s0009_f_w001577/landmarks_177.npy,150,177
s0011_f_w001577,s0011,No,29,train,front,landmarks/s0011/No/s0011_f_w001577/landmarks.npy,landmarks/s0011/No/s0011_f_w001577/landmarks_177.npy,150,177
s0012_f_w001577,s0012,No,29,train,front,landmarks/s0012/No/s0012_f_w001577/landmarks.npy,landmarks/s0012/No/s0012_f_w001577/landmarks_177.npy,150,177
s0013_f_w001577,s0013,No,29,train,front,landmarks/s0013/No/s0013_f_w001577/landmarks.npy,landmarks/s0013/No/s0013_f_w001577/landmarks_177.npy,150,177
s0018_f_w001577,s0018,No,29,train,front,landmarks/s0018/No/s0018_f_w001577/landmarks.npy,landmarks/s0018/No/s0018_f_w001577/landmarks_177.npy,210,177
s0001_f_w001796,s0001,Now,30,train,front,landmarks/s0001/Now/s0001_f_w001796/landmarks.npy,landmarks/s0001/Now/s0001_f_w001796/landmarks_177.npy,150,177
s0002_f_w001796,s0002,Now,30,train,front,landmarks/s0002/Now/s0002_f_w001796/landmarks.npy,landmarks/s0002/Now/s0002_f_w001796/landmarks_177.npy,210,177
s0005_f_w001796,s0005,Now,30,train,front,landmarks/s0005/Now/s0005_f_w001796/landmarks.npy,landmarks/s0005/Now/s0005_f_w001796/landmarks_177.npy,180,177
s0007_f_w001796,s0007,Now,30,train,front,landmarks/s0007/Now/s0007_f_w001796/landmarks.npy,landmarks/s0007/Now/s0007_f_w001796/landmarks_177.npy,180,177
s0008_f_w001796,s0008,Now,30,train,front,landmarks/s0008/Now/s0008_f_w001796/landmarks.npy,landmarks/s0008/Now/s0008_f_w001796/landmarks_177.npy,180,177
s0009_f_w001796,s0009,Now,30,train,front,landmarks/s0009/Now/s0009_f_w001796/landmarks.npy,landmarks/s0009/Now/s0009_f_w001796/landmarks_177.npy,180,177
s0011_f_w001796,s0011,Now,30,train,front,landmarks/s0011/Now/s0011_f_w001796/landmarks.npy,landmarks/s0011/Now/s0011_f_w001796/landmarks_177.npy,120,177
s0012_f_w001796,s0012,Now,30,train,front,landmarks/s0012/Now/s0012_f_w001796/landmarks.npy,landmarks/s0012/Now/s0012_f_w001796/landmarks_177.npy,120,177
s0013_f_w001796,s0013,Now,30,train,front,landmarks/s0013/Now/s0013_f_w001796/landmarks.npy,landmarks/s0013/Now/s0013_f_w001796/landmarks_177.npy,150,177
s0018_f_w001796,s0018,Now,30,train,front,landmarks/s0018/Now/s0018_f_w001796/landmarks.npy,landmarks/s0018/Now/s0018_f_w001796/landmarks_177.npy,150,177
s0001_f_w000672,s0001,Office,31,train,front,landmarks/s0001/Office/s0001_f_w000672/landmarks.npy,landmarks/s0001/Office/s0001_f_w000672/landmarks_177.npy,210,177
s0002_f_w000672,s0002,Office,31,train,front,landmarks/s0002/Office/s0002_f_w000672/landmarks.npy,landmarks/s0002/Office/s0002_f_w000672/landmarks_177.npy,180,177
s0005_f_w000672,s0005,Office,31,train,front,landmarks/s0005/Office/s0005_f_w000672/landmarks.npy,landmarks/s0005/Office/s0005_f_w000672/landmarks_177.npy,210,177
s0007_f_w000672,s0007,Office,31,train,front,landmarks/s0007/Office/s0007_f_w000672/landmarks.npy,landmarks/s0007/Office/s0007_f_w000672/landmarks_177.npy,210,177
s0008_f_w000672,s0008,Office,31,train,front,landmarks/s0008/Office/s0008_f_w000672/landmarks.npy,landmarks/s0008/Office/s0008_f_w000672/landmarks_177.npy,210,177
s0009_f_w000672,s0009,Office,31,train,front,landmarks/s0009/Office/s0009_f_w000672/landmarks.npy,landmarks/s0009/Office/s0009_f_w000672/landmarks_177.npy,210,177
s0011_f_w000672,s0011,Office,31,train,front,landmarks/s0011/Office/s0011_f_w000672/landmarks.npy,landmarks/s0011/Office/s0011_f_w000672/landmarks_177.npy,210,177
s0012_f_w000672,s0012,Office,31,train,front,landmarks/s0012/Office/s0012_f_w000672/landmarks.npy,landmarks/s0012/Office/s0012_f_w000672/landmarks_177.npy,240,177
s0013_f_w000672,s0013,Office,31,train,front,landmarks/s0013/Office/s0013_f_w000672/landmarks.npy,landmarks/s0013/Office/s0013_f_w000672/landmarks_177.npy,180,177
s0018_f_w000672,s0018,Office,31,train,front,landmarks/s0018/Office/s0018_f_w000672/landmarks.npy,landmarks/s0018/Office/s0018_f_w000672/landmarks_177.npy,240,177
s0001_f_w001486,s0001,Please,32,train,front,landmarks/s0001/Please/s0001_f_w001486/landmarks.npy,landmarks/s0001/Please/s0001_f_w001486/landmarks_177.npy,180,177
s0002_f_w001486,s0002,Please,32,train,front,landmarks/s0002/Please/s0002_f_w001486/landmarks.npy,landmarks/s0002/Please/s0002_f_w001486/landmarks_177.npy,210,177
s0005_f_w001486,s0005,Please,32,train,front,landmarks/s0005/Please/s0005_f_w001486/landmarks.npy,landmarks/s0005/Please/s0005_f_w001486/landmarks_177.npy,210,177
s0007_f_w001486,s0007,Please,32,train,front,landmarks/s0007/Please/s0007_f_w001486/landmarks.npy,landmarks/s0007/Please/s0007_f_w001486/landmarks_177.npy,210,177
s0008_f_w001486,s0008,Please,32,train,front,landmarks/s0008/Please/s0008_f_w001486/landmarks.npy,landmarks/s0008/Please/s0008_f_w001486/landmarks_177.npy,210,177
s0009_f_w001486,s0009,Please,32,train,front,landmarks/s0009/Please/s0009_f_w001486/landmarks.npy,landmarks/s0009/Please/s0009_f_w001486/landmarks_177.npy,180,177
s0011_f_w001486,s0011,Please,32,train,front,landmarks/s0011/Please/s0011_f_w001486/landmarks.npy,landmarks/s0011/Please/s0011_f_w001486/landmarks_177.npy,150,177
